Data;À vista R$
07/05/2025;2956,09
08/05/2025;2943,69
09/05/2025;2939,50
12/05/2025;2931,23
13/05/2025;2933,67
14/05/2025;2924,91
15/05/2025;2927,94
16/05/2025;2932,38
19/05/2025;2925,33
20/05/2025;2920,09
21/05/2025;2923,88
22/05/2025;2915,53
23/05/2025;2922,92
26/05/2025;2913,67
27/05/2025;2875,55
28/05/2025;2882,03
29/05/2025;2881,80
30/05/2025;2870,36
02/06/2025;2877,24
03/06/2025;2876,23
04/06/2025;2898,79
05/06/2025;2908,79
06/06/2025;2928,03
09/06/2025;2947,19
10/06/2025;2959,95
11/06/2025;2937,25
12/06/2025;2929,32
13/06/2025;2920,71
16/06/2025;2914,51
17/06/2025;2907,69
18/06/2025;2913,68
20/06/2025;2928,47
23/06/2025;2930,06
24/06/2025;2923,90
25/06/2025;2930,53
26/06/2025;2928,84
27/06/2025;2922,14
30/06/2025;2911,00
01/07/2025;2913,52
02/07/2025;2911,46
03/07/2025;2903,05
04/07/2025;2877,42
07/07/2025;2869,43
08/07/2025;2859,90
09/07/2025;2867,75
10/07/2025;2879,78
11/07/2025;2871,61
14/07/2025;2872,26
15/07/2025;2861,38
16/07/2025;2851,44
17/07/2025;2841,70
18/07/2025;2846,38
21/07/2025;2855,65
22/07/2025;2853,68
23/07/2025;2849,56
24/07/2025;2852,07
25/07/2025;2849,93
28/07/2025;2839,42
29/07/2025;2819,73
30/07/2025;2826,60
31/07/2025;2815,24
01/08/2025;2817,53
04/08/2025;2808,21
05/08/2025;2815,13
06/08/2025;2812,40
07/08/2025;2815,56
08/08/2025;2808,26
11/08/2025;2811,94
12/08/2025;2840,61
13/08/2025;2872,47
14/08/2025;2878,24
15/08/2025;2878,17
18/08/2025;2902,84
19/08/2025;2890,64
20/08/2025;2874,39
21/08/2025;2869,68
22/08/2025;2868,11
25/08/2025;2850,34
26/08/2025;2853,45
27/08/2025;2879,75
28/08/2025;2895,34
29/08/2025;2891,76
01/09/2025;2896,83
02/09/2025;2915,43
03/09/2025;2908,59
04/09/2025;2907,03
05/09/2025;2915,31
08/09/2025;2917,60
09/09/2025;2911,87
10/09/2025;2903,39
11/09/2025;2894,33
12/09/2025;2891,19
15/09/2025;2910,44
16/09/2025;2934,96
17/09/2025;2943,40
18/09/2025;2954,79
19/09/2025;2950,21
22/09/2025;2963,22
23/09/2025;2970,59
24/09/2025;2960,97
25/09/2025;2952,19
26/09/2025;2939,20
29/09/2025;2924,09
30/09/2025;2927,27
01/10/2025;2920,04
02/10/2025;2907,86
03/10/2025;2912,64
06/10/2025;2911,79
07/10/2025;2917,64
08/10/2025;2924,92
09/10/2025;2946,12
10/10/2025;2953,95
13/10/2025;2959,91
14/10/2025;2946,57
15/10/2025;2937,35
16/10/2025;2930,81
17/10/2025;2925,47
20/10/2025;2927,16
21/10/2025;2936,54
22/10/2025;2934,71
23/10/2025;2932,58
24/10/2025;2923,17
27/10/2025;2932,31
28/10/2025;2924,41
29/10/2025;2922,64
30/10/2025;2926,27
31/10/2025;2934,47
03/11/2025;2932,36
04/11/2025;2932,79
05/11/2025;2953,77
06/11/2025;2959,79
07/11/2025;2968,80
10/11/2025;2989,23
11/11/2025;2987,77
12/11/2025;2980,03
13/11/2025;2982,24
14/11/2025;2986,72
17/11/2025;2989,02
18/11/2025;2997,01
19/11/2025;2997,47
21/11/2025;3010,99
24/11/2025;3015,87
25/11/2025;3021,75
26/11/2025;3032,60
27/11/2025;3031,13
28/11/2025;3031,19
01/12/2025;3043,08
02/12/2025;3060,31
03/12/2025;3061,06
04/12/2025;3072,36
05/12/2025;3070,36
08/12/2025;3068,91
09/12/2025;3067,68
10/12/2025;3065,42
11/12/2025;3072,26
12/12/2025;3071,09
15/12/2025;3073,58
16/12/2025;3061,63
17/12/2025;3047,82
18/12/2025;3073,21
19/12/2025;3064,07
22/12/2025;3066,34
23/12/2025;3067,72
26/12/2025;3063,72
29/12/2025;3062,69
30/12/2025;3066,58
02/01/2026;3070,21
05/01/2026;3085,47
06/01/2026;3091,64
07/01/2026;3072,85
08/01/2026;3072,85
09/01/2026;3061,65
12/01/2026;3040,03
13/01/2026;3056,52
14/01/2026;3063,72
15/01/2026;3076,12
16/01/2026;3073,01
19/01/2026;3070,49
20/01/2026;3076,27
21/01/2026;3065,22
22/01/2026;3081,36
23/01/2026;3092,55
26/01/2026;3100,93
27/01/2026;3097,63
28/01/2026;3105,95
29/01/2026;3098,65
30/01/2026;3091,73
02/02/2026;3091,69
03/02/2026;3088,37
04/02/2026;3095,89
05/02/2026;3117,25
06/02/2026;3118,69
09/02/2026;3112,21
10/02/2026;3137,12
11/02/2026;3159,72
12/02/2026;3159,04
13/02/2026;3157,23
18/02/2026;3145,84
19/02/2026;3180,64
20/02/2026;3186,09
23/02/2026;3213,20
24/02/2026;3232,77
25/02/2026;3218,70
26/02/2026;3218,74
27/02/2026;3224,18
02/03/2026;3225,73
03/03/2026;3246,87
04/03/2026;3257,05
05/03/2026;3266,23
06/03/2026;3267,63
09/03/2026;3263,92
10/03/2026;3252,90
11/03/2026;3251,73
12/03/2026;3253,40
13/03/2026;3257,48
16/03/2026;3256,10
17/03/2026;3253,44
18/03/2026;3258,37
19/03/2026;3264,36
20/03/2026;3266,08
23/03/2026;3273,13
24/03/2026;3277,02
25/03/2026;3278,85
26/03/2026;3274,30
27/03/2026;3285,53
30/03/2026;3295,07
31/03/2026;3293,86
01/04/2026;3298,07
02/04/2026;3297,48
06/04/2026;3300,76
07/04/2026;3305,87
08/04/2026;3305,75
09/04/2026;3310,49
10/04/2026;3328,66
13/04/2026;3346,72
14/04/2026;3356,62
15/04/2026;3366,17
16/04/2026;3372,59
17/04/2026;3375,94
20/04/2026;3380,72
22/04/2026;3381,64
23/04/2026;3384,07
24/04/2026;3389,87
27/04/2026;3401,32
28/04/2026;3403,82
29/04/2026;3405,14
30/04/2026;3408,70
04/05/2026;3416,74
05/05/2026;3419,59
06/05/2026;3420,24
07/05/2026;3417,44
08/05/2026;3424,97
11/05/2026;3422,29
12/05/2026;3431,33
13/05/2026;3427,14
14/05/2026;3430,49
15/05/2026;3433,13
18/05/2026;3433,52
19/05/2026;3416,03
20/05/2026;3410,92
21/05/2026;3424,72
22/05/2026;3428,49
25/05/2026;3425,59
26/05/2026;3425,26
27/05/2026;3421,01
